time S11 S22 S12 LE11 LE22 LE12
0.0 0.0 -3927104.65616 0.0 0.0 0.0 0.0
0.4 -890525.833234 -3927104.65616 50782.1448474 0.0001753881919 -0.040821994520255166 -6.83181881022e-06
0.8 -1246119.12812 -6188264.28593 101231.563903 0.000572556958045 -0.08338160893905114 -3.43981734962e-05
1.2 -1447856.3561 -7395650.8307 47604.8847401 0.00122568935734 -0.12783337150988502 -7.08044368545e-05
1.6 -1469041.1487 -8380919.67897 50533.7130048 0.00195050056525 -0.1743533871447779 -0.000100018050975
2.0 -1370282.1558 -8957389.11787 33876.061948 0.00286904262006 -0.22314355131421 -0.000158404556042
2.4 -1429699.38172 -9713554.92108 48549.0411094 0.00375933189472 -0.2744368457017606 -0.000189100608381
2.8 -1486744.17306 -10516089.217 93622.2083218 0.0046568380394 -0.3285040669720364 -0.000229328822563
3.2 -1420846.59291 -11004589.0683 83105.8364217 0.00568212515666 -0.38566248081198506 -0.000273699554742
3.6 -1352323.70012 -11336025.3036 86058.6908207 0.00687314456663 -0.44628710262842003 -0.000297485483089
4.0 -1318479.24109 -11589041.5215 94203.498453 0.00823162919324 -0.5108256237659913 -0.000315148881389
4.4 -1360310.91372 -11973543.2951 119225.368444 0.00948730559297 -0.5798184952529428 -0.000342360956769
4.8 -1377360.0856 -12262862.5118 107038.72843 0.0107730172498 -0.6539264674066646 -0.000367760685549
5.2 -1356083.33782 -12544847.8652 102993.201825 0.0120799034894 -0.7339691750802012 -0.000409396664493
5.6 -1306462.92184 -12628539.6491 89747.8532366 0.0134813313387 -0.820980552069831 -0.000481862355604
6.0 -1287816.74202 -12916321.1847 112500.315419 0.0148388875584 -0.916290731874156 -0.000516851469683
6.4 -1303065.4103 -13267828.9009 108871.310919 0.0162454056389 -1.0216512475319826 -0.000570130586301
6.8 -1257715.92687 -13294422.0904 116484.477806 0.0177877672463 -1.139434283188366 -0.000601950858242
7.2 -1245037.32848 -13354461.4488 127250.840203 0.0192685603729 -1.2729656758128887 -0.000657461171222
7.6 -1200386.26995 -13151713.7592 140288.878398 0.020893869925 -1.4271163556401472 -0.000738585257241
8.0 -1179971.61336 -13235065.8913 128376.63257 0.0223543357772 -1.609437912434102 -0.000838395835357
8.4 -1137331.8892 -13039708.4681 134483.777545 0.0239891390157 -1.7837912995788803 -0.000885210351809
8.8 -942678.641214 -11912338.5412 108549.484998 0.0260165162478 -1.937941979406139 -0.00102437043473
9.2 -762936.189433 -10701720.7825 115331.636672 0.0281262252439 -2.0557250150625226 -0.00105577604523
9.6 -597712.791916 -9473080.76038 93529.8973445 0.0297398908368 -2.1202635362000937 -0.00110358303797
10.0 -520770.221136 -8563105.73363 77655.6977442 0.0309468541305 -2.1202635362000937 -0.00120107812148
10.4 -441348.487695 -7655714.13496 47984.5405843 0.0320432306499 -2.0557250150625226 -0.00127679667819
10.8 -353708.782824 -6594565.51876 21045.5199882 0.0327598922743 -1.9379419794061383 -0.00136222606126
11.2 -275251.642991 -5512257.66828 37375.9103392 0.0330681025556 -1.7837912995788803 -0.00142452552955
11.6 -188643.879736 -4285679.01065 66860.0922249 0.0331914000228 -1.609437912434102 -0.00150513945699
12.0 -124668.350917 -3226865.70688 67744.1568233 0.033218724159 -1.4271163556401472 -0.00156514498126
12.4 -72765.2591407 -2285837.15442 62589.3308799 0.0332309969732 -1.2729656758128884 -0.00159448152488
12.8 -27317.8529961 -1505257.68949 73218.1000963 0.0331741412458 -1.1394342831883657 -0.00163901904998
13.2 -7206.04847461 -958686.456272 75448.5070159 0.0331807848715 -1.0216512475319826 -0.00168068954778
13.6 3395.43197026 -493251.609442 44647.6115612 0.0332066368218 -0.916290731874156 -0.00172651733266
14.0 7429.80087017 -316300.906746 39319.6728843 0.0332288113659 -0.820980552069831 -0.00175068336438
14.4 9095.65201142 -227921.40437 33248.7878492 0.0332610029915 -0.7339691750802011 -0.0017549681096
14.8 9496.62454966 -171493.300952 21979.2356305 0.0332876054531 -0.6539264674066644 -0.00177334508053
15.2 7209.95088506 -148908.269377 16916.7535041 0.0332813135031 -0.5798184952529428 -0.00176521160189
15.6 9200.79120399 -105066.864625 18763.0080541 0.033292827386 -0.5108256237659913 -0.00175598128235
16.0 10065.9989259 -72466.8191975 16714.6428193 0.0333057479106 -0.44628710262842003 -0.00174735679028
16.4 9894.86195164 -58930.2285696 16388.0533818 0.033318003905 -0.3856624808119854 -0.00174144961824
16.8 8252.66597817 -43245.2632839 15233.6041248 0.0333454764463 -0.3285040669720364 -0.00173757568563
17.2 6008.0726174 -33035.5313163 10999.7962765 0.0333720168453 -0.27443684570176086 -0.00172239738048
17.6 4541.33948605 -27918.6031172 9146.24746126 0.0333889884749 -0.22314355131421 -0.001715504512
18.0 4651.32434274 -23951.7362504 9726.21053088 0.0333908095101 -0.1743533871447782 -0.00171811684719
18.4 4139.35466693 -21781.7518924 9358.78546371 0.0333985329034 -0.12783337150988539 -0.00171304174849
18.8 3128.93990548 -17573.947595 9078.68511721 0.0334079295033 -0.08338160893905137 -0.00170602691872
19.2 198.811339484 -17750.2238112 9037.02030161 0.0334165371902 -0.04082199452025551 -0.00169902991108
19.6 -689.988615966 6736.80607799 6847.12289706 0.0334147754807 -2.2204460492503136e-16 -0.00169827650016
20.0 -1795.58827463 26846.2687744 6072.15635279 0.0333979263903 0.039220713153280906 -0.00169978272696
